,course_id,course_title,url,level,content_duration,subject
191,713258,Bookkeeping Basics:  Understand the Fundamentals,https://www.udemy.com/bookkeeping-basics/,Beginner Level,4.5,Business Finance
192,537884,Leasing - A Comprehensive Study (Professional Course Level),https://www.udemy.com/leasing-a-comprehensive-study/,All Levels,3.5,Business Finance
193,919906,Trading Options For Consistent Returns: Options Basics,https://www.udemy.com/trading-options-for-income/,Beginner Level,1.5,Business Finance
194,46010,TechniTrader Leading Hybrid Indicator Trading,https://www.udemy.com/leading-hybrid-indicator-trading/,Intermediate Level,1.0,Business Finance
195,777932,Financial modeling: Build a DCF equity valuation model,https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/,All Levels,1.5,Business Finance
196,773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,All Levels,0.55,Business Finance
197,221306,Accounting Is Easy (for Beginners),https://www.udemy.com/fundamentals-of-accountancy/,All Levels,9.0,Business Finance
198,830994,Non Directional Weekly Options Trading System - ETF & Emini,https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/,All Levels,2.0,Business Finance
199,723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,All Levels,1.0,Business Finance
200,42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,Expert Level,1.0,Business Finance
201,411778,Basics of investing in Mutual Funds,https://www.udemy.com/mutualfundinvesting/,Intermediate Level,1.5,Business Finance
202,366514,A Value Investing Approach to the Stock Market,https://www.udemy.com/start-investing-the-right-way/,All Levels,1.5,Business Finance
203,471588,Learn how to INVEST for huge profits or make it big trading!,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,All Levels,5.5,Business Finance
204,390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,Intermediate Level,6.0,Business Finance
205,607876,Mastering Candlestick Charting : High Probability Trading,https://www.udemy.com/mastering-candlestick-charting/,All Levels,2.0,Business Finance
206,249950,Binary Options Course - Level 2,https://www.udemy.com/binary-options-course-level-2/,Intermediate Level,2.0,Business Finance
207,792216,Stock Technical Analysis with R,https://www.udemy.com/stock-technical-analysis-with-r/,All Levels,7.0,Business Finance
208,45139,"Get to know the VIX Index (aka 'The Fear Index)""",https://www.udemy.com/vix-index/,All Levels,1.0,Business Finance
209,692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,Beginner Level,2.0,Business Finance
210,1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,Expert Level,0.7166666666666667,Business Finance
211,598094,Crowdfunding to Win,https://www.udemy.com/crowdfunding-to-win/,All Levels,1.5,Business Finance
212,40039,Comprehensive Forex Mastery Program,https://www.udemy.com/forex-mastery/,All Levels,10.0,Business Finance
213,1266148,Preparation of Consolidated Financial Statements (Basic),https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/,Intermediate Level,1.5,Business Finance
214,791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,All Levels,1.0,Business Finance
215,352150,Learn to Trade for Profit: Ten Most Profitable Trading Rules,https://www.udemy.com/trading-stocks-successfully-ten-rules-of-successful-trading/,All Levels,2.0,Business Finance
216,791436,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,All Levels,1.5,Business Finance
217,537878,CFA Corporate Finance Level 2,https://www.udemy.com/advanced-capital-budgeting-techniques/,All Levels,17.5,Business Finance
218,923184,Pin Bars: The Most Powerful Forex Trading Signal,https://www.udemy.com/make-money-in-forex-using-pin-bars/,All Levels,1.0,Business Finance
219,476256,Stock Options Trades Using Interactive Brokers,https://www.udemy.com/stock-options-trades-using-interactive-brokers/,Intermediate Level,1.0,Business Finance
220,552504,Introduction to Options - Strategies For Consistent Profits,https://www.udemy.com/introduction-to-options-start-trading-now/,All Levels,4.5,Business Finance
221,537888,Risk in Forex Transactions - for CA / CS / CFA exams,https://www.udemy.com/forex-risks/,All Levels,1.0,Business Finance
222,385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,All Levels,2.0,Business Finance
223,738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,Beginner Level,2.0,Business Finance
224,57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,Beginner Level,1.5,Business Finance
225,155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,Beginner Level,12.0,Business Finance
226,42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,https://www.udemy.com/advanced-credit-spreads/,Intermediate Level,2.0,Business Finance
227,511952,Investment Banking: How to Land a Job on Wall Street,https://www.udemy.com/how-to-land-a-job-on-wall-street/,All Levels,3.5,Business Finance
228,530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,https://www.udemy.com/invest-in-index-funds-and-etfs-in-7-easy-steps/,All Levels,1.0,Business Finance
229,862786,Financial modeling: Build a multiples valuation model,https://www.udemy.com/how-to-do-a-multiples-based-valuation-of-a-company/,All Levels,1.5,Business Finance
230,165122,Trade Recap I - A Real Look at Futures Options Markets,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,Beginner Level,1.5,Business Finance
231,530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,Expert Level,1.5,Business Finance
232,218416,Trading Binary Options for Fun and Profit,https://www.udemy.com/trading-binary-options-for-fun-and-profit/,All Levels,2.0,Business Finance
233,619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,Beginner Level,2.0,Business Finance
234,717278,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,All Levels,0.6833333333333333,Business Finance
235,445916,Excel Dashboard - Interactive Excel Dashboard and Charts,https://www.udemy.com/interactive-charts-in-excel/,All Levels,3.0,Business Finance
236,267984,Accounting 101: Learn Business Finance Forecasting in 60mins,https://www.udemy.com/cashflow-forecasting-made-easy-learn-it-in-40-mins/,All Levels,1.5,Business Finance
237,180362,The Securities Trade Lifecycle,https://www.udemy.com/the-securities-trade-lifecycle/,All Levels,4.0,Business Finance
238,364810,Double your Forex Account using the MAGIC MA trading robot,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,Intermediate Level,2.5,Business Finance
239,692722,Technical Analysis 101: How to Profit During Market Crashes,https://www.udemy.com/profit-from-stock-market-crashes-the-short-selling-strategy/,All Levels,2.0,Business Finance
240,298558,Advanced Accounting for Investment Banking,https://www.udemy.com/advanced-accounting-for-investment-banking/,Intermediate Level,4.0,Business Finance
241,480752,Investing In Stocks With 10 Simple Rules,https://www.udemy.com/value-investing-rules/,All Levels,2.0,Business Finance
242,637922,Venture Capital. What is it and Why it Matters to You!,https://www.udemy.com/venture-capital-sector-overview-what-is-it-and-why-it-matters-to-you/,All Levels,2.5,Business Finance
243,337320,Cash Flow Valuation: Develop Your Financial Literacy,https://www.udemy.com/financial-literacy-basics/,All Levels,2.0,Business Finance
244,876646,Direction-Independ Trading - Elite Forex Traders  Strategy,https://www.udemy.com/direction-independ-trading-elite-traders-forex-strategy/,All Levels,2.5,Business Finance
245,529424,How to Become a Financial Analyst from Scratch!,https://www.udemy.com/become-a-financial-analyst-from-scratch-n1/,Beginner Level,5.0,Business Finance
246,720814,First Steps to Trading the Forexmarkets : Technical Analysis,https://www.udemy.com/first-steps-to-trading-the-forexmarkets-technical-analysis/,Beginner Level,3.5,Business Finance
247,515326,Financial analysis: Compare performance of companies,https://www.udemy.com/financial-performance-analysis/,All Levels,1.0,Business Finance
248,1218552,Forex for Beginners: Easy Forex Trading for Beginners,https://www.udemy.com/forex-for-beginners-easy-forex-trading-for-beginners/,Beginner Level,1.0,Business Finance
249,851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),https://www.udemy.com/crowdfund-investing-101-the-basics-of-equity-crowdfunding/,Beginner Level,0.5333333333333333,Business Finance
250,429308,Read financial statements like a pro,https://www.udemy.com/read-financial-statements-in-5-minutes/,Intermediate Level,4.0,Business Finance
251,302450,10 Numbers Every Business Owner Should Know,https://www.udemy.com/10-numbers-every-business-owner-should-know/,All Levels,1.0,Business Finance
252,1117834,Learn How To Trade Gold In 2017,https://www.udemy.com/learn-how-to-trade-gold-in-2017/,All Levels,1.0,Business Finance
253,190816,IAS 18 - Revenue,https://www.udemy.com/ias-18-revenue/,All Levels,4.5,Business Finance
254,244000,Forex Trading: The High ROI Forex Trading End of Day Course,https://www.udemy.com/the-high-roi-forex-trading-end-of-day-course/,Intermediate Level,2.5,Business Finance
255,429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,https://www.udemy.com/fundraise-the-simplified-way-a-crowdfunding-blueprint/,All Levels,1.0,Business Finance
256,831940,Fundamentals of Accounting for Business Owners,https://www.udemy.com/fundamentals-of-accounting-for-business-owners/,Beginner Level,2.5,Business Finance
257,833770,Practical Financial Statement Analysis,https://www.udemy.com/practical-financial-statement-analysis/,All Levels,4.5,Business Finance
258,658764,Forex Management - Detailed Study for CA / CS / CFA Exams,https://www.udemy.com/international-finance-a-comprehensive-study/,All Levels,3.0,Business Finance
259,707224,Financial Statement Review 101:  How to Find Errors,https://www.udemy.com/financial-statement-review-101-how-to-find-errors/,Beginner Level,2.0,Business Finance
260,64739,Professional Risk Manager (PRM) Certification: Level 1,https://www.udemy.com/professional-risk-manager-prm-certification-level-1/,All Levels,24.0,Business Finance
261,907716,International Tax  - Tax Beyond boundaries,https://www.udemy.com/international-tax-course-intermediate-level/,All Levels,19.5,Business Finance
262,1030976,The Complete Financial Statement Analysis Course,https://www.udemy.com/the-complete-financial-statement-analysis-course/,Beginner Level,3.0,Business Finance
263,722682,Advanced Excel functions,https://www.udemy.com/advanced-excel-functions-to-analyze-large-data/,All Levels,1.5,Business Finance
264,1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),https://www.udemy.com/basics-investing-penny-stocks-beginners-hot-best-penny-stocks-trading/,Beginner Level,1.5,Business Finance
265,808506,Candlestick Analysis For Professional Traders,https://www.udemy.com/testing-candlesticks/,Expert Level,2.0,Business Finance
266,673016,Build A Career In Forex Trading- Learn Fundamental Analysis,https://www.udemy.com/build-a-career-in-forex-trading-learn-fundamental-analysis/,All Levels,3.5,Business Finance
267,358062,Financial Modeling: Build a Complete DCF Valuation Model,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/,All Levels,2.5,Business Finance
268,372234,Hands-on Financial Modeling (With 6 Excel Templates),https://www.udemy.com/financial-modelling-in-excel/,Intermediate Level,4.0,Business Finance
269,822514,CAIIB Advanced Bank Management (Part I),https://www.udemy.com/statistics-regression-analysis/,All Levels,20.5,Business Finance
270,1045726,Stock Market investment:Non financial fundamental analysis,https://www.udemy.com/stock-market-investmentnon-financial-fundamental-analysis/,Beginner Level,3.0,Business Finance
271,943426,Learn How to Play CashFlow Game,https://www.udemy.com/learn-how-to-play-cashflow-game/,Beginner Level,1.0,Business Finance
272,46927,Basics of Business Finance,https://www.udemy.com/basics-of-business-finance/,Beginner Level,4.0,Business Finance
273,567070,Accounting Made Easy 2,https://www.udemy.com/accounting-made-easy-2/,Intermediate Level,3.0,Business Finance
274,867440,"Bitcoin: el futuro del dinero, hoy",https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/,Intermediate Level,3.0,Business Finance
275,501996,Aprende a invertir practicando,https://www.udemy.com/aprende-a-invertir-practicando/,All Levels,2.0,Business Finance
276,1103590,Trading con retrocesos de Fibonacci,https://www.udemy.com/trading-con-retrocesos-de-fibonacci/,All Levels,2.5,Business Finance
277,1172370,Mit Finanzwissen zu besserem Unternehmertum,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/,Beginner Level,3.0,Business Finance
278,673702,Como hacer empresa en 10 sesiones prácticas,https://www.udemy.com/finanzas-para-principiantes/,Intermediate Level,0.5,Business Finance
279,821108,المحاسبة للإداريين و غير المحاسبين,https://www.udemy.com/accounting-for-non-accountants-trendcast/,Beginner Level,0.7166666666666667,Business Finance
280,863998,株式投資で本当のファンダメンタル分析ができるようになる,https://www.udemy.com/jun-sakai-trading-course3/,All Levels,2.0,Business Finance
281,822926,Curso de Trading práctico basado en casos reales,https://www.udemy.com/trading-practico/,All Levels,10.0,Business Finance
282,666254,Curso Avanzado de Trading,https://www.udemy.com/curso-avanzado-de-trading/,All Levels,20.5,Business Finance
283,421546,สอนเทรดไบนารี่ อ๊อฟชั่นอย่างง่าย,https://www.udemy.com/binary-options-for-thai/,All Levels,2.0,Business Finance
